Rothsch”nberg,991207,DiDi,2.5m
9
14
2.5
2.5
3
753
IP present
Total Chargeability
Promille
120,760
   0.0   27.5    0.0   25.0    0.0   30.0    0.0   32.5  207.42    5.53
   0.0    2.5    0.0    0.0    0.0    7.5    0.0   10.0  394.93    6.13
   0.0    5.0    0.0    2.5    0.0   10.0    0.0   12.5  394.51    8.58
   0.0    7.5    0.0    5.0    0.0   12.5    0.0   15.0  281.65    6.13
   0.0   10.0    0.0    7.5    0.0   15.0    0.0   17.5  272.42    6.97
   0.0   12.5    0.0   10.0    0.0   17.5    0.0   20.0  297.50    7.58
   0.0   15.0    0.0   12.5    0.0   20.0    0.0   22.5  287.97    5.97
   0.0   17.5    0.0   15.0    0.0   22.5    0.0   25.0  319.02    6.13
   0.0   20.0    0.0   17.5    0.0   25.0    0.0   27.5  266.12    5.53
   0.0   22.5    0.0   20.0    0.0   27.5    0.0   30.0  259.11    5.82
   0.0   25.0    0.0   22.5    0.0   30.0    0.0   32.5  250.65    5.97
   0.0    2.5    0.0    0.0    0.0   10.0    0.0   12.5  478.35   10.34
   0.0    5.0    0.0    2.5    0.0   12.5    0.0   15.0  405.56   11.95
   0.0    7.5    0.0    5.0    0.0   15.0    0.0   17.5  286.47   10.34
   0.0   10.0    0.0    7.5    0.0   17.5    0.0   20.0  278.75   11.95
   0.0   12.5    0.0   10.0    0.0   20.0    0.0   22.5  346.23   10.34
   0.0   15.0    0.0   12.5    0.0   22.5    0.0   25.0  347.91    6.13
   0.0   17.5    0.0   15.0    0.0   25.0    0.0   27.5  334.84    7.13
   0.0   20.0    0.0   17.5    0.0   27.5    0.0   30.0  275.71    8.74
   0.0   22.5    0.0   20.0    0.0   30.0    0.0   32.5  270.05    8.89
   0.0    2.5    0.0    0.0    0.0   12.5    0.0   15.0  454.29    3.08
   0.0    5.0    0.0    2.5    0.0   15.0    0.0   17.5  388.36   14.47
   0.0    7.5    0.0    5.0    0.0   17.5    0.0   20.0  284.00   15.92
   0.0   10.0    0.0    7.5    0.0   20.0    0.0   22.5  309.47    2.37
   0.0   12.5    0.0   10.0    0.0   22.5    0.0   25.0  399.85    9.05
   0.0   15.0    0.0   12.5    0.0   25.0    0.0   27.5  355.14   10.50
