882 29 57 1 135.05
883 29 58 1 130.87
884 29 59 1 137.05
885 29 60 1 143.81
886 31 1 1 136.66
887 31 2 1 134.80
888 31 3 1 135.83
889 31 4 1 131.18
890 31 5 1 130.55
891 31 6 1 127.54
892 31 7 1 123.21
893 31 8 1 117.78
894 31 9 1 118.25
895 31 10 1 117.70
896 31 11 1 109.88
897 31 12 1 105.84
898 31 13 1 106.83
899 31 14 1 101.41
900 31 15 1 101.33
901 31 16 1 96.49
902 31 17 1 90.84
903 31 18 1 86.65
904 31 19 1 85.21
905 31 20 1 84.20
906 31 21 1 81.76
907 31 22 1 78.79
908 31 23 1 76.88
909 31 24 1 69.68
910 31 25 1 56.78
911 31 26 1 49.20
912 31 27 1 40.12
913 31 28 1 30.87
914 31 29 1 20.11
915 31 30 1 9.56
916 31 32 1 9.32
917 31 33 1 20.29
918 31 34 1 30.26
919 31 35 1 39.50
920 31 36 1 50.70
921 31 37 1 60.07
922 31 38 1 68.34
923 31 39 1 70.41
924 31 40 1 70.62
925 31 41 1 78.41
926 31 42 1 77.26
927 31 43 1 77.64
928 31 44 1 84.00
929 31 45 1 89.55
930 31 46 1 91.08
931 31 47 1 92.59
932 31 48 1 97.31
933 31 49 1 100.14
934 31 50 1 104.05
935 31 51 1 108.62
936 31 52 1 104.99
937 31 53 1 112.07
938 31 54 1 113.47
939 31 55 1 113.54
940 31 56 1 117.89
941 31 57 1 124.33
942 31 58 1 125.80
943 31 59 1 129.96
944 31 60 1 129.69
945 33 1 1 149.50
946 33 2 1 146.11
947 33 3 1 144.17
948 33 4 1 141.69
949 33 5 1 138.60
950 33 6 1 135.20
951 33 7 1 137.02
952 33 8 1 126.47
953 33 9 1 127.75
954 33 10 1 125.92
955 33 11 1 120.94
956 33 12 1 120.79
957 33 13 1 114.21
958 33 14 1 108.51
959 33 15 1 106.98
960 33 16 1 106.68
961 33 17 1 101.50
962 33 18 1 97.80
963 33 19 1 97.46
964 33 20 1 96.66
965 33 21 1 89.06
966 33 22 1 87.55
967 33 23 1 82.62
968 33 24 1 81.12
969 33 25 1 73.89
970 33 26 1 70.05
971 33 27 1 57.76
972 33 28 1 47.65
973 33 29 1 42.92
974 33 30 1 29.71
975 33 31 1 19.62
976 33 32 1 8.36
977 33 34 1 9.65
978 33 35 1 21.45
979 33 36 1 30.02
980 33 37 1 37.21
981 33 38 1 50.49
982 33 39 1 59.58
983 33 40 1 63.00
984 33 41 1 64.36
985 33 42 1 66.89
986 33 43 1 69.50
987 33 44 1 72.27
988 33 45 1 74.92
989 33 46 1 82.64
990 33 47 1 84.27
991 33 48 1 85.96
992 33 49 1 91.58
993 33 50 1 91.27
994 33 51 1 96.52
995 33 52 1 101.25
996 33 53 1 103.49
997 33 54 1 104.88
998 33 55 1 106.85
999 33 56 1 111.61
1000 33 57 1 113.79
1001 33 58 1 116.22
1002 33 59 1 115.63
1003 33 60 1 118.80
1004 35 1 1 148.99
1005 35 2 1 141.38
1006 35 3 1 141.60
1007 35 4 1 135.54
1008 35 5 1 138.19
1009 35 6 1 135.85
1010 35 7 1 128.65
1011 35 8 1 129.73
1012 35 9 1 125.59
1013 35 10 1 125.79
1014 35 11 1 118.98
1015 35 12 1 120.22
1016 35 13 1 115.17
1017 35 14 1 112.30
1018 35 15 1 106.35
1019 35 16 1 105.75
1020 35 17 1 103.58
1021 35 18 1 98.31
1022 35 19 1 96.44
1023 35 20 1 94.55
1024 35 21 1 91.88
1025 35 22 1 85.29
1026 35 23 1 88.67
1027 35 24 1 87.05
1028 35 25 1 80.06
1029 35 26 1 82.96
1030 35 27 1 78.35
1031 35 28 1 67.12
1032 35 29 1 61.58
1033 35 30 1 48.82
1034 35 31 1 40.74
1035 35 32 1 31.28
1036 35 33 1 23.00
1037 35 34 1 8.85
1038 35 36 1 8.62
1039 35 37 1 20.65
1040 35 38 1 30.23
1041 35 39 1 40.30
1042 35 40 1 51.88
1043 35 41 1 56.40
1044 35 42 1 59.49
1045 35 43 1 62.34
1046 35 44 1 65.40
1047 35 45 1 70.22
1048 35 46 1 68.75
1049 35 47 1 77.54
1050 35 48 1 77.22
1051 35 49 1 79.47
1052 35 50 1 87.95
1053 35 51 1 88.64
1054 35 52 1 90.33
1055 35 53 1 91.68
1056 35 54 1 96.39
1057 35 55 1 97.89
1058 35 56 1 102.07
1059 35 57 1 104.22
1060 35 58 1 107.49
1061 35 59 1 111.04
