C:\SAS4000\Projects\lrmnr002.s4k
1.0
7
1113    
0
0
   11.50     3.00   2.000000    15.036341
   26.50     3.00   2.000000    21.474496
   41.50     3.00   2.000000    21.691243
   12.50     3.00   2.000000    19.164547
   27.50     3.00   2.000000    21.554787
   42.50     3.00   2.000000    22.713343
   13.50     3.00   2.000000    20.960072
   28.50     3.00   2.000000    22.572984
   43.50     3.00   2.000000    20.555067
   14.50     3.00   2.000000    21.134153
   29.50     3.00   2.000000    25.214044
   44.50     3.00   2.000000    21.437547
    0.50     2.00   3.000000    18.556332
   14.50     2.00   3.000000    22.375219
   28.50     2.00   3.000000    20.992991
   42.50     2.00   3.000000    21.578472
    1.50     2.00   3.000000    16.419989
   15.50     2.00   3.000000    19.570027
   29.50     2.00   3.000000    25.495891
   43.50     2.00   3.000000    21.275312
    2.50     2.00   3.000000    14.932603
   16.50     2.00   3.000000    18.522226
   30.50     2.00   3.000000    26.866748
   44.50     2.00   3.000000    21.315100
    3.50     2.00   3.000000    14.445648
   17.50     2.00   3.000000    19.475290
   31.50     2.00   3.000000    25.691997
   45.50     2.00   3.000000    20.246457
    4.50     2.00   3.000000    13.468900
   18.50     2.00   3.000000    18.162222
   32.50     2.00   3.000000    24.378927
   46.50     2.00   3.000000    19.098232
    5.50     2.00   3.000000    12.693945
   19.50     2.00   3.000000    17.988850
   33.50     2.00   3.000000    23.043121
   47.50     2.00   3.000000    20.290038
    6.50     2.00   3.000000    14.118804
   20.50     2.00   3.000000    20.990151
   34.50     2.00   3.000000    21.732895
   48.50     2.00   3.000000    20.540145
    7.50     2.00   3.000000    13.989960
   21.50     2.00   3.000000    23.016188
   35.50     2.00   3.000000    19.366342
   49.50     2.00   3.000000    20.389510
    8.50     2.00   3.000000    12.324466
   22.50     2.00   3.000000    20.693618
   36.50     2.00   3.000000    18.453065
    9.50     2.00   3.000000    11.215084
   23.50     2.00   3.000000    19.154920
   37.50     2.00   3.000000    16.134827
   10.50     2.00   3.000000    10.768868
   24.50     2.00   3.000000    22.431114
   38.50     2.00   3.000000    18.743911
   11.50     2.00   3.000000    12.206042
   25.50     2.00   3.000000    24.377035
   39.50     2.00   3.000000    21.385208
   12.50     2.00   3.000000    16.441779
   26.50     2.00   3.000000    24.438613
   40.50     2.00   3.000000    20.848044
   13.50     2.00   3.000000    21.551945
   27.50     2.00   3.000000    21.902475
   41.50     2.00   3.000000    22.897225
    0.50     1.00   6.000000    19.235129
   13.50     1.00   6.000000    18.883650
   26.50     1.00   6.000000    24.336531
   39.50     1.00   6.000000    22.433247
    1.50     1.00   6.000000    16.877573
   14.50     1.00   6.000000    24.419428
   27.50     1.00   6.000000    26.268004
   40.50     1.00   6.000000    19.992795
    2.50     1.00   6.000000    14.861549
   15.50     1.00   6.000000    20.713987
   28.50     1.00   6.000000    19.818715
   41.50     1.00   6.000000    20.999150
    3.50     1.00   6.000000    14.110514
   16.50     1.00   6.000000    18.387935
   29.50     1.00   6.000000    23.504258
   42.50     1.00   6.000000    23.928686
    4.50     1.00   6.000000    14.843312
   17.50     1.00   6.000000    18.077905
   30.50     1.00   6.000000    28.754876
   43.50     1.00   6.000000    18.311670
    5.50     1.00   6.000000    11.668405
   18.50     1.00   6.000000    20.641041
   31.50     1.00   6.000000    25.276570
   44.50     1.00   6.000000    23.132886
    6.50     1.00   6.000000    13.387662
   19.50     1.00   6.000000    16.986996
   32.50     1.00   6.000000    26.705693
   45.50     1.00   6.000000    19.702661
    7.50     1.00   6.000000    15.246185
   20.50     1.00   6.000000    20.685805
   33.50     1.00   6.000000    23.549022
   46.50     1.00   6.000000    20.241483
    8.50     1.00   6.000000    13.296477
   21.50     1.00   6.000000    24.364718
   34.50     1.00   6.000000    24.237057
   47.50     1.00   6.000000    18.522224
    9.50     1.00   6.000000    11.462823
   22.50     1.00   6.000000    23.120292
   35.50     1.00   6.000000    19.594897
   48.50     1.00   6.000000    22.545984
   10.50     1.00   6.000000    10.733340
   23.50     1.00   6.000000    19.542939
   36.50     1.00   6.000000    20.594618
   49.50     1.00   6.000000    20.636067
   11.50     1.00   6.000000    10.587444
   24.50     1.00   6.000000    21.264416
   37.50     1.00   6.000000    17.121287
   50.50     1.00   6.000000    20.034244
   12.50     1.00   6.000000    13.097528
   25.50     1.00   6.000000    25.964607
   38.50     1.00   6.000000    15.768429
    0.50     1.00   5.000000    16.774546
   11.50     1.00   5.000000    10.643814
   22.50     1.00   5.000000    27.712049
   33.50     1.00   5.000000    26.915063
   44.50     1.00   5.000000    16.954548
    1.50     1.00   5.000000    17.341791
   12.50     1.00   5.000000     9.878804
   23.50     1.00   5.000000    24.132927
   34.50     1.00   5.000000    25.074780
   45.50     1.00   5.000000    21.483038
    2.50     1.00   5.000000    15.553610
   13.50     1.00   5.000000    12.587126
   24.50     1.00   5.000000    20.678605
   35.50     1.00   5.000000    23.852659
   46.50     1.00   5.000000    20.328405
    3.50     1.00   5.000000    14.250962
   14.50     1.00   5.000000    18.014429
   25.50     1.00   5.000000    24.496877
   36.50     1.00   5.000000    20.475248
   47.50     1.00   5.000000    19.524316
    4.50     1.00   5.000000    14.526886
   15.50     1.00   5.000000    24.563193
   26.50     1.00   5.000000    27.429017
   37.50     1.00   5.000000    22.870936
   48.50     1.00   5.000000    19.379840
    5.50     1.00   5.000000    14.705706
   16.50     1.00   5.000000    21.751844
   27.50     1.00   5.000000    26.597690
   38.50     1.00   5.000000    17.402184
   49.50     1.00   5.000000    23.859765
    6.50     1.00   5.000000    11.112766
   17.50     1.00   5.000000    18.939309
   28.50     1.00   5.000000    28.826402
   39.50     1.00   5.000000    16.080591
   50.50     1.00   5.000000    22.046715
    7.50     1.00   5.000000    12.737524
   18.50     1.00   5.000000    17.602319
   29.50     1.00   5.000000    21.628684
   40.50     1.00   5.000000    22.100005
   51.50     1.00   5.000000    21.044860
    8.50     1.00   5.000000    14.781494
   19.50     1.00   5.000000    20.830516
   30.50     1.00   5.000000    24.372532
   41.50     1.00   5.000000    19.133523
   52.50     1.00   5.000000    28.344361
    9.50     1.00   5.000000    13.921748
   20.50     1.00   5.000000    18.502331
   31.50     1.00   5.000000    31.020774
   42.50     1.00   5.000000    19.891427
   10.50     1.00   5.000000    11.584087
   21.50     1.00   5.000000    23.491469
   32.50     1.00   5.000000    26.957697
   43.50     1.00   5.000000    23.056860
    0.50     2.00   2.000000    17.467318
   10.50     2.00   2.000000    13.023159
   20.50     2.00   2.000000    19.732028
   30.50     2.00   2.000000    23.837500
   40.50     2.00   2.000000    18.651543
   50.50     2.00   2.000000    23.037438
    1.50     2.00   2.000000    16.011194
   11.50     2.00   2.000000    11.283294
   21.50     2.00   2.000000    22.217953
   31.50     2.00   2.000000    28.551190
   41.50     2.00   2.000000    20.134666
   51.50     2.00   2.000000    23.245388
    2.50     2.00   2.000000    15.438029
   12.50     2.00   2.000000     9.994384
   22.50     2.00   2.000000    27.231488
   32.50     2.00   2.000000    31.228010
   42.50     2.00   2.000000    18.815440
   52.50     2.00   2.000000    24.974355
    3.50     2.00   2.000000    14.675862
   13.50     2.00   2.000000    10.862185
   23.50     2.00   2.000000    28.467389
   33.50     2.00   2.000000    27.550281
   43.50     2.00   2.000000    20.653356
   53.50     2.00   2.000000    25.151516
    4.50     2.00   2.000000    14.773443
   14.50     2.00   2.000000    14.926443
   24.50     2.00   2.000000    23.559444
   34.50     2.00   2.000000    26.340006
   44.50     2.00   2.000000    19.070285
    5.50     2.00   2.000000    14.716126
   15.50     2.00   2.000000    20.639619
   25.50     2.00   2.000000    23.489383
   35.50     2.00   2.000000    24.161977
   45.50     2.00   2.000000    18.579067
    6.50     2.00   2.000000    12.889105
   16.50     2.00   2.000000    23.559918
   26.50     2.00   2.000000    27.546494
   36.50     2.00   2.000000    22.392272
   46.50     2.00   2.000000    20.394247
    7.50     2.00   2.000000    11.505456
   17.50     2.00   2.000000    21.916688
   27.50     2.00   2.000000    28.129130
   37.50     2.00   2.000000    22.403165
   47.50     2.00   2.000000    20.596986
    8.50     2.00   2.000000    13.053001
   18.50     2.00   2.000000    19.053704
   28.50     2.00   2.000000    29.454045
   38.50     2.00   2.000000    20.915781
   48.50     2.00   2.000000    19.382053
    9.50     2.00   2.000000    14.026433
   19.50     2.00   2.000000    19.137548
   29.50     2.00   2.000000    26.236741
   39.50     2.00   2.000000    16.711783
   49.50     2.00   2.000000    22.637631
    0.50     1.00   4.000000    18.161273
    9.50     1.00   4.000000    13.448059
   18.50     1.00   4.000000    21.331838
   27.50     1.00   4.000000    30.903534
   36.50     1.00   4.000000    24.859248
   45.50     1.00   4.000000    15.841773
   54.50     1.00   4.000000    21.312892
    1.50     1.00   4.000000    16.114933
   10.50     1.00   4.000000    13.005948
   19.50     1.00   4.000000    19.172601
   28.50     1.00   4.000000    29.482463
   37.50     1.00   4.000000    22.017109
   46.50     1.00   4.000000    20.825778
    2.50     1.00   4.000000    15.623085
   11.50     1.00   4.000000    12.086989
   20.50     1.00   4.000000    21.248152
   29.50     1.00   4.000000    31.548543
   38.50     1.00   4.000000    23.643445
   47.50     1.00   4.000000    18.990231
    3.50     1.00   4.000000    14.764916
   12.50     1.00   4.000000    10.532497
   21.50     1.00   4.000000    20.071824
   30.50     1.00   4.000000    22.189217
   39.50     1.00   4.000000    18.082325
   48.50     1.00   4.000000    20.622095
    4.50     1.00   4.000000    15.318344
   13.50     1.00   4.000000     9.581169
   22.50     1.00   4.000000    25.942420
   31.50     1.00   4.000000    26.326108
   40.50     1.00   4.000000    15.153342
   49.50     1.00   4.000000    19.482080
    5.50     1.00   4.000000    15.028603
   14.50     1.00   4.000000    11.768827
   23.50     1.00   4.000000    31.052746
   32.50     1.00   4.000000    34.251731
   41.50     1.00   4.000000    21.162098
   50.50     1.00   4.000000    24.416845
    6.50     1.00   4.000000    14.539124
   15.50     1.00   4.000000    17.191788
   24.50     1.00   4.000000    27.476837
   33.50     1.00   4.000000    29.614306
   42.50     1.00   4.000000    17.718373
   51.50     1.00   4.000000    23.629236
    7.50     1.00   4.000000    10.672234
   16.50     1.00   4.000000    23.364759
   25.50     1.00   4.000000    21.956233
   34.50     1.00   4.000000    28.344029
   43.50     1.00   4.000000    18.644435
   52.50     1.00   4.000000    23.397916
    8.50     1.00   4.000000    11.469613
   17.50     1.00   4.000000    22.750538
   26.50     1.00   4.000000    24.478719
   35.50     1.00   4.000000    23.776867
   44.50     1.00   4.000000    20.884201
   53.50     1.00   4.000000    29.306523
    0.50     1.00   3.000000    17.351264
    7.50     1.00   3.000000    15.465504
   14.50     1.00   3.000000     9.558532
   21.50     1.00   3.000000    25.969579
   28.50     1.00   3.000000    32.098179
   35.50     1.00   3.000000    29.719310
   42.50     1.00   3.000000    18.669069
   49.50     1.00   3.000000    22.242585
   56.50     1.00   3.000000    34.104730
    1.50     1.00   3.000000    18.048535
    8.50     1.00   3.000000    10.755604
   15.50     1.00   3.000000    11.401717
   22.50     1.00   3.000000    22.099058
   29.50     1.00   3.000000    33.361986
   36.50     1.00   3.000000    24.500667
   43.50     1.00   3.000000    16.590043
   50.50     1.00   3.000000    22.793962
    2.50     1.00   3.000000    16.596202
    9.50     1.00   3.000000    10.697341
   16.50     1.00   3.000000    15.689558
   23.50     1.00   3.000000    28.799877
   30.50     1.00   3.000000    32.949874
   37.50     1.00   3.000000    26.158108
   44.50     1.00   3.000000    16.846783
   51.50     1.00   3.000000    30.492663
    3.50     1.00   3.000000    17.791796
   10.50     1.00   3.000000    11.613931
   17.50     1.00   3.000000    22.857434
   24.50     1.00   3.000000    36.557021
   31.50     1.00   3.000000    23.785867
   38.50     1.00   3.000000    23.245388
   45.50     1.00   3.000000    18.699385
   52.50     1.00   3.000000    27.483146
    4.50     1.00   3.000000    16.431832
   11.50     1.00   3.000000    11.615825
   18.50     1.00   3.000000    22.711538
   25.50     1.00   3.000000    31.079424
   32.50     1.00   3.000000    28.507608
   39.50     1.00   3.000000    24.501613
   46.50     1.00   3.000000    14.929759
   53.50     1.00   3.000000    28.620349
    5.50     1.00   3.000000    16.239986
   12.50     1.00   3.000000    11.014239
   19.50     1.00   3.000000    23.917079
   26.50     1.00   3.000000    22.580848
   33.50     1.00   3.000000    37.666878
   40.50     1.00   3.000000    18.103483
   47.50     1.00   3.000000    21.882582
   54.50     1.00   3.000000    34.051086
    6.50     1.00   3.000000    15.651664
   13.50     1.00   3.000000    11.440560
   20.50     1.00   3.000000    26.014578
   27.50     1.00   3.000000    24.400719
   34.50     1.00   3.000000    32.511235
   41.50     1.00   3.000000    14.792865
   48.50     1.00   3.000000    20.263035
   55.50     1.00   3.000000    26.363213
    0.50     1.00   2.000000    22.212032
    5.50     1.00   2.000000    26.694800
   10.50     1.00   2.000000    12.845050
   15.50     1.00   2.000000    10.899843
   20.50     1.00   2.000000    29.927020
   25.50     1.00   2.000000    47.216468
   30.50     1.00   2.000000    31.760827
   35.50     1.00   2.000000    34.181468
   40.50     1.00   2.000000    26.796169
   45.50     1.00   2.000000    14.331964
   50.50     1.00   2.000000    38.641076
   55.50     1.00   2.000000    62.726686
    1.50     1.00   2.000000    25.992314
    6.50     1.00   2.000000    21.896554
   11.50     1.00   2.000000    12.671680
   16.50     1.00   2.000000    12.171463
   21.50     1.00   2.000000    37.458087
   26.50     1.00   2.000000    32.536865
   31.50     1.00   2.000000    37.808251
   36.50     1.00   2.000000    32.650431
   41.50     1.00   2.000000    18.963467
   46.50     1.00   2.000000    18.314037
   51.50     1.00   2.000000    44.442440
   56.50     1.00   2.000000    41.290964
    2.50     1.00   2.000000    24.890039
    7.50     1.00   2.000000    20.560750
   12.50     1.00   2.000000    10.791841
   17.50     1.00   2.000000    16.747310
   22.50     1.00   2.000000    46.789485
   27.50     1.00   2.000000    23.867938
   32.50     1.00   2.000000    28.087445
   37.50     1.00   2.000000    30.470108
   42.50     1.00   2.000000    14.166172
   47.50     1.00   2.000000    15.146948
   52.50     1.00   2.000000    68.319843
   57.50     1.00   2.000000    46.458249
    3.50     1.00   2.000000    26.377900
    8.50     1.00   2.000000    22.562326
   13.50     1.00   2.000000    10.977765
   18.50     1.00   2.000000    23.220756
   23.50     1.00   2.000000    33.057377
   28.50     1.00   2.000000    27.550993
   33.50     1.00   2.000000    31.544911
   38.50     1.00   2.000000    29.252894
   43.50     1.00   2.000000    18.477699
   48.50     1.00   2.000000    32.331470
   53.50     1.00   2.000000    54.862186
   58.50     1.00   2.000000    43.619084
    4.50     1.00   2.000000    28.719111
    9.50     1.00   2.000000    14.533755
   14.50     1.00   2.000000    11.941725
   19.50     1.00   2.000000    27.881153
   24.50     1.00   2.000000    36.776688
   29.50     1.00   2.000000    31.738648
   34.50     1.00   2.000000    41.205787
   39.50     1.00   2.000000    24.700800
   44.50     1.00   2.000000    13.863011
   49.50     1.00   2.000000    35.811372
   54.50     1.00   2.000000    45.937739
0
0
0
0
0
0
0
